"origin","destination","dms_mode","trade_type","Grouped_sctg2","Tons_2022","Value_2022"
"4","3106",3,"Import","Vehicles and Transportation Equipment",0,6.383711
"4","3108",3,"Import","Agriculture and Fish",0.672037037037037,0
"4","3108",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0166703042328042,0
"4","3108",3,"Import","Food, Alcohol and Tobacco",0.106473214285714,0
"4","3108",3,"Import","Machinery, Electric, and Precision Instruments",0.101939594356261,0
"4","3108",3,"Import","Mixed Freight",0.0801074735449735,0
"4","3108",3,"Import","Nonmetallic Mineral and Base Metal Products",0.0128668430335097,0
"4","3108",3,"Import","Raw and Finished Wood Products",0.00518331128747796,0
"4","3108",3,"Import","Textiles and Leather",0.0606265432098765,0
"4","3108",3,"Import","Vehicles and Transportation Equipment",0.0100579805996473,0
"4","3111",3,"Import","Aggregates",0,8.203289
"4","3111",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,169.879204
"4","3111",3,"Import","Energy Products",0,3643.100554
"4","3111",3,"Import","Food, Alcohol and Tobacco",0,29.087448
"4","3111",3,"Import","Machinery, Electric, and Precision Instruments",0,0.145589
"4","3111",3,"Import","Mixed Freight",0.342237323633157,5.103416
"4","3111",3,"Import","Nonmetallic Mineral and Base Metal Products",0,1309.002356
"4","3111",3,"Import","Raw and Finished Wood Products",0,21.395153
"4","3111",3,"Import","Textiles and Leather",0,0.045695
"4","3111",3,"Import","Vehicles and Transportation Equipment",0,51.594345
"4","3113",3,"Import","Aggregates",0,0.006417
"4","3113",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.330099
"4","3113",3,"Import","Energy Products",0,842.606899
"4","3113",3,"Import","Machinery, Electric, and Precision Instruments",0,1.132535
"4","3113",3,"Import","Mixed Freight",0,38.766489
"4","3113",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.185303
"4","3117",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.20458553791887e-07,0
"4","3117",3,"Import","Machinery, Electric, and Precision Instruments",0.000845679012345679,0
"4","3117",3,"Import","Mixed Freight",8.70811287477954e-05,0
"4","3117",3,"Import","Nonmetallic Mineral and Base Metal Products",0.000243276014109348,0
"4","3117",3,"Import","Vehicles and Transportation Equipment",7.71604938271605e-07,0
"4","3119",3,"Import","Aggregates",37.226076829806,34.296029
"4","3119",3,"Import","Agriculture and Fish",0.0145388007054674,0
"4","3119",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",26.1504261463845,525.475979
"4","3119",3,"Import","Energy Products",363.853483686067,1934.686884
"4","3119",3,"Import","Food, Alcohol and Tobacco",13.4709600970018,211.556902
"4","3119",3,"Import","Machinery, Electric, and Precision Instruments",2.53140399029983,4427.7127
"4","3119",3,"Import","Mixed Freight",0.616824294532628,1643.9654
"4","3119",3,"Import","Nonmetallic Mineral and Base Metal Products",34.2972249779542,888.505609
"4","3119",3,"Import","Raw and Finished Wood Products",0.735839175485009,8.154237
"4","3119",3,"Import","Textiles and Leather",0.0857509920634921,4.46407
"4","3119",3,"Import","Vehicles and Transportation Equipment",0.712742394179894,73.792394
"4","3123",3,"Import","Agriculture and Fish",0,0.106854
"4","3123",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,44.792782
"4","3123",3,"Import","Energy Products",0,34.956005
"4","3123",3,"Import","Food, Alcohol and Tobacco",0,13.637942
"4","3123",3,"Import","Machinery, Electric, and Precision Instruments",0.00435681216931217,6.262852
"4","3123",3,"Import","Mixed Freight",0,2.798772
"4","3123",3,"Import","Nonmetallic Mineral and Base Metal Products",0,6.050015
"4","3123",3,"Import","Raw and Finished Wood Products",0,0.206298
"4","3123",3,"Import","Textiles and Leather",0,0.058417
"4","3123",3,"Import","Vehicles and Transportation Equipment",0,1.629959
"4","3125",3,"Import","Mixed Freight",0,0.027919
"4","3127",3,"Import","Agriculture and Fish",0.000456569664902998,0
"4","3127",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.000101190476190476,0
"4","3127",3,"Import","Machinery, Electric, and Precision Instruments",0.00430467372134038,0
"4","3127",3,"Import","Mixed Freight",0.000622685185185185,0
"4","3127",3,"Import","Nonmetallic Mineral and Base Metal Products",0.000544091710758378,0
"4","3127",3,"Import","Textiles and Leather",1.51014109347443e-05,0
"4","3127",3,"Import","Vehicles and Transportation Equipment",5.62169312169312e-06,0
"4","3130",3,"Import","Machinery, Electric, and Precision Instruments",7.71604938271605e-06,0
"4","3132",3,"Import","Machinery, Electric, and Precision Instruments",5.29100529100529e-06,0
"4","3132",3,"Import","Mixed Freight",0.000330687830687831,0
"4","3133",3,"Import","Aggregates",0,0.135688
"4","3133",3,"Import","Agriculture and Fish",0,43.273524
"4","3133",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,15.950835
"4","3133",3,"Import","Food, Alcohol and Tobacco",0,7.540557
"4","3133",3,"Import","Machinery, Electric, and Precision Instruments",0,6.76553
"4","3133",3,"Import","Mixed Freight",0,100.613424
"4","3133",3,"Import","Nonmetallic Mineral and Base Metal Products",0,67.988047
"4","3133",3,"Import","Raw and Finished Wood Products",0,1.922421
"4","3133",3,"Import","Textiles and Leather",0,291.987838
"4","3133",3,"Import","Vehicles and Transportation Equipment",0,16.23355
"4","3135",3,"Import","Energy Products",0,1037.568588
"4","3135",3,"Import","Machinery, Electric, and Precision Instruments",0,0.064861
"4","3135",3,"Import","Mixed Freight",0,0.012
"4","3137",3,"Import","Aggregates",0,17.697629
"4","3137",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.028441
"4","3139",3,"Import","Aggregates",0,2.622039
"4","3139",3,"Import","Energy Products",0,3496.284077
"4","3139",3,"Import","Mixed Freight",0,0.0025
"4","3141",3,"Import","Aggregates",0,10.777489
"4","3141",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.00099
"4","3141",3,"Import","Energy Products",0,117.167748
"4","3141",3,"Import","Machinery, Electric, and Precision Instruments",0,8.35826
"4","3141",3,"Import","Mixed Freight",0,0.404222
"4","3141",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.008235
"4","3141",3,"Import","Textiles and Leather",0,0.014206
"4","3145",3,"Import","Aggregates",0,8.929353
"4","3145",3,"Import","Agriculture and Fish",0,9.638054
"4","3145",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,46.482981
"4","3145",3,"Import","Energy Products",0,90.304529
"4","3145",3,"Import","Food, Alcohol and Tobacco",0,37.114379
"4","3145",3,"Import","Machinery, Electric, and Precision Instruments",0.0140001102292769,11.354063
"4","3145",3,"Import","Mixed Freight",0.0306956569664903,34.757624
"4","3145",3,"Import","Nonmetallic Mineral and Base Metal Products",0,14.587156
"4","3145",3,"Import","Raw and Finished Wood Products",0,16.35412
"4","3145",3,"Import","Textiles and Leather",0,2.161637
"4","3145",3,"Import","Vehicles and Transportation Equipment",0,340.119488
"4","3149",3,"Import","Aggregates",0,12.983048
"4","3149",3,"Import","Agriculture and Fish",0,33.900516
"4","3149",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,139.260046
"4","3149",3,"Import","Energy Products",0,3.161891
"4","3149",3,"Import","Food, Alcohol and Tobacco",0,276.020837
"4","3149",3,"Import","Machinery, Electric, and Precision Instruments",0,266.69104
"4","3149",3,"Import","Mixed Freight",0,0.941248
"4","3149",3,"Import","Nonmetallic Mineral and Base Metal Products",0,68.926843
"4","3149",3,"Import","Raw and Finished Wood Products",0,2.197175
"4","3149",3,"Import","Textiles and Leather",0,12.357119
"4","3149",3,"Import","Vehicles and Transportation Equipment",0,0.39
"4","3156",3,"Import","Machinery, Electric, and Precision Instruments",4.62962962962963e-06,0
"4","3156",3,"Import","Vehicles and Transportation Equipment",0,0.028
"4","3163",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.33377425044092e-05,0
"4","3163",3,"Import","Mixed Freight",0.0021169532627866,0
"4","3163",3,"Import","Vehicles and Transportation Equipment",0.000129739858906526,0
"4","3166",3,"Import","Aggregates",0,13.894886
"4","3166",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0325460758377425,4.704828
"4","3166",3,"Import","Energy Products",0,86.392359
"4","3166",3,"Import","Food, Alcohol and Tobacco",0,329.796987
"4","3166",3,"Import","Machinery, Electric, and Precision Instruments",0.0551742724867725,11.09799
"4","3166",3,"Import","Mixed Freight",0,0.640026
"4","3166",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.818368
"4","3166",3,"Import","Raw and Finished Wood Products",0,1.453653
"4","3166",3,"Import","Textiles and Leather",1.10229276895944e-07,0.056581
"4","3166",3,"Import","Vehicles and Transportation Equipment",0.00111067019400353,2.867202
"4","3169",3,"Import","Machinery, Electric, and Precision Instruments",6.47045855379189e-05,0
"4","3169",3,"Import","Textiles and Leather",4.40917107583774e-07,0
"4","3174",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.75573192239859e-06,0
"4","3174",3,"Import","Machinery, Electric, and Precision Instruments",0.000104828042328042,0
"4","3174",3,"Import","Vehicles and Transportation Equipment",0.00458542768959436,0
"4","3175",3,"Import","Machinery, Electric, and Precision Instruments",1.34479717813051e-05,0
"4","3179",3,"Import","Aggregates",0,29.250972
"4","3179",3,"Import","Agriculture and Fish",0,5.390875
"4","3179",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.285092592592593,14.306114
"4","3179",3,"Import","Food, Alcohol and Tobacco",0,22.839221
"4","3179",3,"Import","Machinery, Electric, and Precision Instruments",0.154254960317461,7.322707
"4","3179",3,"Import","Mixed Freight",0.978402667548501,22.174372
"4","3179",3,"Import","Nonmetallic Mineral and Base Metal Products",0,26.414866
"4","3179",3,"Import","Raw and Finished Wood Products",0,0.72457
"4","3179",3,"Import","Textiles and Leather",0,0.219958
"4","3179",3,"Import","Vehicles and Transportation Equipment",4.21528527336861,482.282578
"4","3181",3,"Import","Energy Products",0,976.816609
"4","3185",3,"Import","Aggregates",0,4.715952
"4","3185",3,"Import","Agriculture and Fish",0,2.609483
"4","3185",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.007795
"4","3185",3,"Import","Energy Products",0,4.983389
"4","3185",3,"Import","Food, Alcohol and Tobacco",0,71.214625
"4","3185",3,"Import","Machinery, Electric, and Precision Instruments",0,0.254023
"4","3185",3,"Import","Mixed Freight",0,0.196719
"4","3185",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.075417
"4","3185",3,"Import","Raw and Finished Wood Products",0,0.00378
"4","3185",3,"Import","Textiles and Leather",0,0.0028
"4","3185",3,"Import","Vehicles and Transportation Equipment",0,0.463247
"4","3187",3,"Import","Aggregates",0,7.428779
"4","3187",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,1.285314
"4","3187",3,"Import","Energy Products",0,82.205702
"4","3187",3,"Import","Machinery, Electric, and Precision Instruments",0,2.621506
"4","3187",3,"Import","Mixed Freight",0,0.039666
"4","3187",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.407394
"4","3187",3,"Import","Textiles and Leather",0,0.086157
"4","3187",3,"Import","Vehicles and Transportation Equipment",0,0.003926
"4","3190",3,"Import","Mixed Freight",0.000303020282186949,0
"4","3190",3,"Import","Textiles and Leather",6.70194003527337e-05,0
"4","3192",3,"Import","Machinery, Electric, and Precision Instruments",3.65961199294532e-05,0
"4","3192",3,"Import","Mixed Freight",2.84391534391534e-05,0
"4","3192",3,"Import","Nonmetallic Mineral and Base Metal Products",9.92063492063492e-07,0
"4","4006",4,"Import","Agriculture and Fish",0,5.671302
"4","4006",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,4.558885
"4","4006",4,"Import","Energy Products",0,0.130943
"4","4006",4,"Import","Food, Alcohol and Tobacco",0,0.327547
"4","4006",4,"Import","Machinery, Electric, and Precision Instruments",0,323.147044
"4","4006",4,"Import","Mixed Freight",0,7.259378
"4","4006",4,"Import","Nonmetallic Mineral and Base Metal Products",0,1.446559
"4","4006",4,"Import","Raw and Finished Wood Products",0,0.11953
"4","4006",4,"Import","Textiles and Leather",0,1.218948
"4","4006",4,"Import","Vehicles and Transportation Equipment",0,5.698824
"4","4008",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.000332
"4","4008",4,"Import","Machinery, Electric, and Precision Instruments",0,0.50769
"4","4008",4,"Import","Mixed Freight",0,0.035
"4","4008",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.009036
"4","4008",4,"Import","Vehicles and Transportation Equipment",0,0.002027
"4","4010",4,"Import","Aggregates",21.6184168871252,0
"4","4010",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",17.461619819224,0
"4","4010",4,"Import","Energy Products",123.168027667549,0
"4","4012",4,"Import","Aggregates",3.85,0
"4","4012",4,"Import","Energy Products",0.357694444444444,0
"4","4012",4,"Import","Mixed Freight",0,0.002875
"4","4014",4,"Import","Aggregates",7.19486133156966,0
"4","4014",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",2.14955335097002,0
"4","4014",4,"Import","Energy Products",179.901410934744,0
"4","4014",4,"Import","Machinery, Electric, and Precision Instruments",0.0217967372134039,0
"4","4014",4,"Import","Nonmetallic Mineral and Base Metal Products",5.3887003968254,0
"4","4021",4,"Import","Aggregates",6.45050705467372,0
"4","4021",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.003272
"4","4021",4,"Import","Machinery, Electric, and Precision Instruments",0.00901201499118167,6.06922
"4","4021",4,"Import","Mixed Freight",0.000946869488536155,0.232118
"4","4021",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.008418
"4","4021",4,"Import","Vehicles and Transportation Equipment",0,7.495226
"4","4023",4,"Import","Aggregates",3.1277557319224,0
"4","4023",4,"Import","Machinery, Electric, and Precision Instruments",0.00140365961199295,0.032833
"4","4023",4,"Import","Mixed Freight",0.0336344797178131,0
"4","4023",4,"Import","Vehicles and Transportation Equipment",14.789955026455,0
"4","4025",4,"Import","Aggregates",82.997460207231,0
"4","4025",4,"Import","Agriculture and Fish",0.123763227513228,0
"4","4025",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.04378725749559,22.249542
"4","4025",4,"Import","Energy Products",7.74569686948854,0
"4","4025",4,"Import","Food, Alcohol and Tobacco",0.717550815696649,0
"4","4025",4,"Import","Machinery, Electric, and Precision Instruments",0.29300958994709,3.78757
"4","4025",4,"Import","Mixed Freight",0.261317129629629,0
"4","4025",4,"Import","Nonmetallic Mineral and Base Metal Products",0.139528990299823,0
"4","4025",4,"Import","Raw and Finished Wood Products",0.0195324074074074,0
"4","4025",4,"Import","Textiles and Leather",0.00314583333333333,0.015794
"4","4025",4,"Import","Vehicles and Transportation Equipment",0.0747555114638448,0.155428
"4","4027",4,"Import","Agriculture and Fish",0,0.267952
"4","4027",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.363797
"4","4027",4,"Import","Food, Alcohol and Tobacco",0,0.004393
"4","4027",4,"Import","Machinery, Electric, and Precision Instruments",0,3.812545
"4","4027",4,"Import","Mixed Freight",0,29.115863
"4","4027",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.033082
"4","4027",4,"Import","Textiles and Leather",0,0.051917
"4","4027",4,"Import","Vehicles and Transportation Equipment",0,0.410331
"4","4031",4,"Import","Machinery, Electric, and Precision Instruments",0,0.020502
"4","4033",4,"Import","Aggregates",100.485028549383,0
"4","4033",4,"Import","Energy Products",270.01762345679,0
"4","4033",4,"Import","Machinery, Electric, and Precision Instruments",0.510207010582011,0
"4","4033",4,"Import","Nonmetallic Mineral and Base Metal Products",2.00686860670194,0
"4","4035",4,"Import","Agriculture and Fish",0,1.97762
"4","4035",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,3.864627
"4","4035",4,"Import","Food, Alcohol and Tobacco",0,1.276291
"4","4035",4,"Import","Machinery, Electric, and Precision Instruments",0,305.455384
"4","4035",4,"Import","Mixed Freight",0,559.742853
"4","4035",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.887761
"4","4035",4,"Import","Raw and Finished Wood Products",0,0.11366
"4","4035",4,"Import","Textiles and Leather",0,2.352333
"4","4035",4,"Import","Vehicles and Transportation Equipment",0,13.583793
"4","4041",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.045835
"4","4041",4,"Import","Machinery, Electric, and Precision Instruments",0,0.466725
"4","4041",4,"Import","Mixed Freight",0,0.043405
"4","4046",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.966598
"4","4046",4,"Import","Machinery, Electric, and Precision Instruments",0,224.673304
"4","4046",4,"Import","Mixed Freight",0,5.882754
"4","4046",4,"Import","Nonmetallic Mineral and Base Metal Products",0,3.008796
"4","4046",4,"Import","Raw and Finished Wood Products",0,0.084542
"4","4046",4,"Import","Textiles and Leather",0,1.021377
"4","4046",4,"Import","Vehicles and Transportation Equipment",0,7.733878
"4","4051",4,"Import","Vehicles and Transportation Equipment",0,0.002019
"4","4058",4,"Import","Aggregates",13.2051366843034,0
"4","4058",4,"Import","Agriculture and Fish",0.0130033068783069,0
"4","4058",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.000190145502645503,0
"4","4058",4,"Import","Energy Products",239.305659501764,0
"4","4058",4,"Import","Machinery, Electric, and Precision Instruments",0.00153152557319224,0
"4","4058",4,"Import","Mixed Freight",0.000518298059964727,0
"4","4058",4,"Import","Nonmetallic Mineral and Base Metal Products",3.41062852733686,0
"4","4058",4,"Import","Vehicles and Transportation Equipment",6.66641776895944,0
"4","4061",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.088993
"4","4061",4,"Import","Food, Alcohol and Tobacco",0,0.0026
"4","4061",4,"Import","Machinery, Electric, and Precision Instruments",0,0.955659
"4","4061",4,"Import","Mixed Freight",0,12.189074
"4","4061",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.03444
"4","4061",4,"Import","Raw and Finished Wood Products",0,0.002137
"4","4061",4,"Import","Vehicles and Transportation Equipment",0,36.565173
"4","4063",4,"Import","Aggregates",0.0239583333333333,0
"4","4063",4,"Import","Energy Products",3.23718838183422,0
"4","4063",4,"Import","Machinery, Electric, and Precision Instruments",1.17487422839506,0
"4","4063",4,"Import","Mixed Freight",0.670690917107584,0
"4","4063",4,"Import","Nonmetallic Mineral and Base Metal Products",0.30758983686067,0
"4","4063",4,"Import","Vehicles and Transportation Equipment",0.447699625220459,0
"4","4067",4,"Import","Aggregates",86.542328042328,0
"4","4067",4,"Import","Energy Products",132.705678902116,0
"4","4070",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.036009
"4","4070",4,"Import","Machinery, Electric, and Precision Instruments",0,4.126883
"4","4070",4,"Import","Mixed Freight",0,0.189594
"4","4070",4,"Import","Textiles and Leather",0,0.005049
"4","4070",4,"Import","Vehicles and Transportation Equipment",0,1.521615
"4","4073",4,"Import","Agriculture and Fish",0.153872464726631,0
"4","4073",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",7.50661375661376e-05,0
"4","4073",4,"Import","Food, Alcohol and Tobacco",0.000429783950617284,0
"4","4073",4,"Import","Machinery, Electric, and Precision Instruments",1.30070546737213e-05,0
"4","4073",4,"Import","Raw and Finished Wood Products",5.4783950617284e-05,0
"4","4073",4,"Import","Textiles and Leather",0.00491876102292769,0
"4","4075",4,"Import","Mixed Freight",0,1.77
"4","4075",4,"Import","Vehicles and Transportation Equipment",0,0.234672
"4","4078",4,"Import","Aggregates",27.7306646825396,0
"4","4078",4,"Import","Agriculture and Fish",0.455158509700177,0
"4","4078",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",28.3314138007055,0
"4","4078",4,"Import","Energy Products",1130.06179772928,0
"4","4078",4,"Import","Food, Alcohol and Tobacco",13.5556997354497,0
"4","4078",4,"Import","Machinery, Electric, and Precision Instruments",0.0856988536155202,20.814477
"4","4078",4,"Import","Mixed Freight",0.570954805996473,0
"4","4078",4,"Import","Nonmetallic Mineral and Base Metal Products",34.1137791005291,0
"4","4078",4,"Import","Raw and Finished Wood Products",0.690528218694885,0
"4","4078",4,"Import","Textiles and Leather",0.0188948412698413,0
"4","4078",4,"Import","Vehicles and Transportation Equipment",0.0317186948853615,0
"4","4080",4,"Import","Agriculture and Fish",0,1.271097
"4","4080",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.732439
"4","4080",4,"Import","Food, Alcohol and Tobacco",0,0.321956
"4","4080",4,"Import","Machinery, Electric, and Precision Instruments",0,77.227854
"4","4080",4,"Import","Mixed Freight",0,33.857165
"4","4080",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.912883
"4","4080",4,"Import","Raw and Finished Wood Products",0,0.075072
"4","4080",4,"Import","Textiles and Leather",0,3.401
"4","4080",4,"Import","Vehicles and Transportation Equipment",0,1.341256
"4","4081",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,1.113847
"4","4081",4,"Import","Machinery, Electric, and Precision Instruments",0,225.182732
"4","4081",4,"Import","Mixed Freight",0,0.0347
"4","4081",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.022087
"4","4081",4,"Import","Textiles and Leather",0,0.000633
"4","4081",4,"Import","Vehicles and Transportation Equipment",0,0.068838
"4","4084",4,"Import","Aggregates",60.0455712081129,0
"4","4084",4,"Import","Agriculture and Fish",0.0119252645502646,0
"4","4084",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.278342372134038,0
"4","4084",4,"Import","Energy Products",7.56225749559083,0
"4","4084",4,"Import","Food, Alcohol and Tobacco",2.47114517195767,0
"4","4084",4,"Import","Machinery, Electric, and Precision Instruments",0.178226741622575,0
"4","4084",4,"Import","Mixed Freight",0.0803957231040564,0
"4","4084",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00122597001763669,0
"4","4084",4,"Import","Raw and Finished Wood Products",0.237288580246914,0
"4","4084",4,"Import","Textiles and Leather",0.00928483245149912,0
"4","4084",4,"Import","Vehicles and Transportation Equipment",19.2720049603175,0
"4","4085",4,"Import","Machinery, Electric, and Precision Instruments",0,1.018341
"4","4085",4,"Import","Mixed Freight",0,0.015444
"4","4085",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.359397
"4","4085",4,"Import","Textiles and Leather",0,0.001962
"4","4085",4,"Import","Vehicles and Transportation Equipment",0,0.120065
"4","4089",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.000308
"4","4091",4,"Import","Aggregates",29.0241431878307,0
"4","4091",4,"Import","Energy Products",79.4438478835979,0
"4","4094",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,1.174406
"4","4094",4,"Import","Machinery, Electric, and Precision Instruments",0,574.069577
"4","4094",4,"Import","Mixed Freight",0,5.851316
"4","4094",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.55135
"4","4094",4,"Import","Raw and Finished Wood Products",0,0.008605
"4","4094",4,"Import","Textiles and Leather",0,0.018285
"4","4094",4,"Import","Vehicles and Transportation Equipment",0,60.467662
"4","4100",4,"Import","Aggregates",0,0.01414
"4","4100",4,"Import","Agriculture and Fish",0,0.01082
"4","4100",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,2.356203
"4","4100",4,"Import","Food, Alcohol and Tobacco",0,0.132708
"4","4100",4,"Import","Machinery, Electric, and Precision Instruments",0,327.668412
"4","4100",4,"Import","Mixed Freight",0,768.276125
"4","4100",4,"Import","Nonmetallic Mineral and Base Metal Products",0,2.647643
"4","4100",4,"Import","Raw and Finished Wood Products",0,0.440168
"4","4100",4,"Import","Textiles and Leather",0,1.911697
"4","4100",4,"Import","Vehicles and Transportation Equipment",0,7.537158
"4","4105",4,"Import","Agriculture and Fish",0,0.861428
"4","4105",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,1.212431
"4","4105",4,"Import","Food, Alcohol and Tobacco",0,0.110641
"4","4105",4,"Import","Machinery, Electric, and Precision Instruments",0,55.775297
"4","4105",4,"Import","Mixed Freight",0,48.592631
"4","4105",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.48041
"4","4105",4,"Import","Raw and Finished Wood Products",0,0.073777
"4","4105",4,"Import","Textiles and Leather",0,0.045647
"4","4105",4,"Import","Vehicles and Transportation Equipment",0,8.774669
"4","4107",4,"Import","Agriculture and Fish",0.126436838624339,0
"4","4107",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.1088239638448,0
"4","4107",4,"Import","Energy Products",18.5152459215168,0
"4","4107",4,"Import","Food, Alcohol and Tobacco",0.388015432098766,0
"4","4107",4,"Import","Machinery, Electric, and Precision Instruments",0.0426827601410934,1.614335
"4","4107",4,"Import","Mixed Freight",0.379102513227513,0
"4","4107",4,"Import","Nonmetallic Mineral and Base Metal Products",1.35834611992945,0
"4","4107",4,"Import","Raw and Finished Wood Products",0.200765652557319,0
"4","4107",4,"Import","Textiles and Leather",0.0248349867724868,0
"4","4107",4,"Import","Vehicles and Transportation Equipment",0.00781073633156966,0
"4","4109",4,"Import","Agriculture and Fish",0,79.837765
"4","4109",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,9.099347
"4","4109",4,"Import","Food, Alcohol and Tobacco",0,7.443715
"4","4109",4,"Import","Machinery, Electric, and Precision Instruments",0,398.570529
"4","4109",4,"Import","Mixed Freight",0,368.933581
"4","4109",4,"Import","Nonmetallic Mineral and Base Metal Products",0,8.118468
"4","4109",4,"Import","Raw and Finished Wood Products",0,1.602555
"4","4109",4,"Import","Textiles and Leather",0,17.164136
"4","4109",4,"Import","Vehicles and Transportation Equipment",0,59.023102
"4","4112",4,"Import","Aggregates",11.3764384920635,0
"4","4112",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",23.7465511463844,0
"4","4112",4,"Import","Energy Products",649.032159722222,0
"4","4112",4,"Import","Food, Alcohol and Tobacco",3.55418816137566,0
"4","4112",4,"Import","Machinery, Electric, and Precision Instruments",0.000872134038800706,0
"4","4112",4,"Import","Mixed Freight",0.3441264329806,4.99143
"4","4112",4,"Import","Nonmetallic Mineral and Base Metal Products",160.686965828924,0
"4","4112",4,"Import","Raw and Finished Wood Products",5.42902358906526,0
"4","4112",4,"Import","Textiles and Leather",0.00154320987654321,0
"4","4112",4,"Import","Vehicles and Transportation Equipment",0.691333664021164,0
"4","4114",4,"Import","Aggregates",4.91622574955908e-05,0
"4","4114",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.00436552028218694,0
"4","4114",4,"Import","Energy Products",139.505774581129,0
"4","4114",4,"Import","Machinery, Electric, and Precision Instruments",0.0405272266313933,0
"4","4114",4,"Import","Mixed Freight",0.638682760141093,0
"4","4114",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00906007495590829,0
"4","4118",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.001599
"4","4118",4,"Import","Machinery, Electric, and Precision Instruments",0,0.354131
"4","4118",4,"Import","Mixed Freight",0,0.144083
"4","4118",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.014375
"4","4118",4,"Import","Vehicles and Transportation Equipment",0,0.011522
"4","4120",4,"Import","Aggregates",45.7398107363316,19.558332
"4","4120",4,"Import","Agriculture and Fish",0,3.651329
"4","4120",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",26.1392667548501,535.9359
"4","4120",4,"Import","Energy Products",363.853483686067,1934.686884
"4","4120",4,"Import","Food, Alcohol and Tobacco",13.4594637345679,213.696628
